,syll,next_syll,size,emp_tp,tp,next_vec,rec,mse,eucl,familiar,pair,n_data,n_model
52,ba,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 6.4969063e-05  2.9988587e-06  1.6224718e-01 -2.5803223e-05
  2.0274097e-01 -4.3846667e-05  2.2989903e-01  3.5080686e-04
  6.6876411e-05  2.2969255e-01  1.7565370e-01 -1.7558783e-04]",0.10032405571464854,1.0972186056460138,0,ba_ba,3,4
53,ba,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 6.4969063e-05  2.9988587e-06  1.6224718e-01 -2.5803223e-05
  2.0274097e-01 -4.3846667e-05  2.2989903e-01  3.5080686e-04
  6.6876411e-05  2.2969255e-01  1.7565370e-01 -1.7558783e-04]",0.10032885606163898,1.097244855417271,0,ba_da,3,4
54,ba,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 6.4969063e-05  2.9988587e-06  1.6224718e-01 -2.5803223e-05
  2.0274097e-01 -4.3846667e-05  2.2989903e-01  3.5080686e-04
  6.6876411e-05  2.2969255e-01  1.7565370e-01 -1.7558783e-04]",0.10033186330223241,1.0972612996122615,0,ba_bi,3,4
55,ba,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 6.4969063e-05  2.9988587e-06  1.6224718e-01 -2.5803223e-05
  2.0274097e-01 -4.3846667e-05  2.2989903e-01  3.5080686e-04
  6.6876411e-05  2.2969255e-01  1.7565370e-01 -1.7558783e-04]",0.10031340945585726,1.0971603863931139,0,ba_pu,3,4
56,ba,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 6.4969063e-05  2.9988587e-06  1.6224718e-01 -2.5803223e-05
  2.0274097e-01 -4.3846667e-05  2.2989903e-01  3.5080686e-04
  6.6876411e-05  2.2969255e-01  1.7565370e-01 -1.7558783e-04]",0.10035382016325155,1.0973813566664137,0,ba_du,3,4
57,ta,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 6.6978402e-02  3.5405225e-01  5.2618928e-02 -2.7511269e-06
 -2.9005110e-05  1.0274351e-05  8.1335433e-02  6.8724155e-05
 -4.3377280e-05  3.4445891e-01  1.0050007e-01  1.3310462e-05]",0.10566508470220141,1.1260466315505842,0,ta_da,3,4
58,ta,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 6.6978402e-02  3.5405225e-01  5.2618928e-02 -2.7511269e-06
 -2.9005110e-05  1.0274351e-05  8.1335433e-02  6.8724155e-05
 -4.3377280e-05  3.4445891e-01  1.0050007e-01  1.3310462e-05]",0.10566946036609781,1.126069946492301,0,ta_pi,3,4
59,ta,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 6.6978402e-02  3.5405225e-01  5.2618928e-02 -2.7511269e-06
 -2.9005110e-05  1.0274351e-05  8.1335433e-02  6.8724155e-05
 -4.3377280e-05  3.4445891e-01  1.0050007e-01  1.3310462e-05]",0.10566291378927999,1.126035064050565,0,ta_bi,3,4
60,ta,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 6.6978402e-02  3.5405225e-01  5.2618928e-02 -2.7511269e-06
 -2.9005110e-05  1.0274351e-05  8.1335433e-02  6.8724155e-05
 -4.3377280e-05  3.4445891e-01  1.0050007e-01  1.3310462e-05]",0.10567185572775974,1.126082709543627,0,ta_pu,3,4
61,ta,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 6.6978402e-02  3.5405225e-01  5.2618928e-02 -2.7511269e-06
 -2.9005110e-05  1.0274351e-05  8.1335433e-02  6.8724155e-05
 -4.3377280e-05  3.4445891e-01  1.0050007e-01  1.3310462e-05]",0.1056624077706811,1.126032367762212,0,ta_du,3,4
62,da,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.1666741744908157,1.4142454150145896,0,da_pa,3,4
63,da,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.1666456722947422,1.4141244879913886,0,da_ba,3,4
64,da,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.16666146907781196,1.4141915106992207,0,da_da,3,4
65,da,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.16667086457038552,1.4142313724580664,0,da_pi,3,4
66,da,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.16665683388535812,1.4141718447997391,0,da_bi,3,4
67,da,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.1666699530384156,1.4142275051988586,0,da_ti,3,4
68,da,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.1666608093909883,1.4141887118386498,0,da_pu,3,4
69,da,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.16667375787918404,1.4142436475198354,0,da_bu,3,4
70,da,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.16667305069490904,1.4142406472517002,0,da_tu,3,4
71,da,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-1.7829239e-05  1.5318394e-04  1.0000272e+00  5.8403239e-05
  2.0302832e-06  8.6214393e-05  7.4994750e-06 -1.8204004e-04
  6.2361360e-05 -1.5329570e-05 -1.1086464e-05  5.6244433e-05]",0.16666182887876663,1.4141930372283693,0,da_du,3,4
72,pi,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.16665850982451627,1.4141789553992787,0,pi_pa,3,4
73,pi,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.16663985915863702,1.4140998231750275,0,pi_ba,3,4
74,pi,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.1666494553512254,1.4141405390606356,0,pi_ta,3,4
75,pi,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.166649122403405,1.4141391264090177,0,pi_pi,3,4
76,pi,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.16665248975539396,1.4141534135533977,0,pi_bi,3,4
77,pi,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.16663906186890293,1.4140964402850447,0,pi_ti,3,4
78,pi,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.16665011674547384,1.414143345260899,0,pi_pu,3,4
79,pi,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.16664713961764363,1.414130713693654,0,pi_bu,3,4
80,pi,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.16666093343629626,1.4141892381274703,0,pi_tu,3,4
81,pi,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-2.6740134e-05  8.5163862e-05  2.7586706e-05  9.9992430e-01
  2.9584393e-05  9.3802810e-06  8.9947600e-05 -7.3332340e-05
  2.3618340e-05  4.1481107e-05 -4.1281804e-05 -2.3476779e-05]",0.16665796593213267,1.4141766478009712,0,pi_du,3,4
82,bi,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 2.0432615e-01 -4.0544197e-04  2.1891353e-01 -1.1442788e-04
  1.9694887e-01 -1.9896403e-04  9.4941877e-02  4.3407828e-04
 -1.1669099e-04  1.1669578e-01  1.6773176e-01  3.0286610e-05]",0.09833652318841875,1.0862956679748956,0,bi_ba,3,4
83,bi,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 2.0432615e-01 -4.0544197e-04  2.1891353e-01 -1.1442788e-04
  1.9694887e-01 -1.9896403e-04  9.4941877e-02  4.3407828e-04
 -1.1669099e-04  1.1669578e-01  1.6773176e-01  3.0286610e-05]",0.09828802084005535,1.0860277390935573,0,bi_da,3,4
84,bi,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 2.0432615e-01 -4.0544197e-04  2.1891353e-01 -1.1442788e-04
  1.9694887e-01 -1.9896403e-04  9.4941877e-02  4.3407828e-04
 -1.1669099e-04  1.1669578e-01  1.6773176e-01  3.0286610e-05]",0.09830211019840497,1.0861055760748397,0,bi_bi,3,4
85,bi,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 2.0432615e-01 -4.0544197e-04  2.1891353e-01 -1.1442788e-04
  1.9694887e-01 -1.9896403e-04  9.4941877e-02  4.3407828e-04
 -1.1669099e-04  1.1669578e-01  1.6773176e-01  3.0286610e-05]",0.09828839802569805,1.0860298229369103,0,bi_pu,3,4
86,bi,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 2.0432615e-01 -4.0544197e-04  2.1891353e-01 -1.1442788e-04
  1.9694887e-01 -1.9896403e-04  9.4941877e-02  4.3407828e-04
 -1.1669099e-04  1.1669578e-01  1.6773176e-01  3.0286610e-05]",0.0982639017584588,1.0858944797269694,0,bi_du,3,4
87,ti,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[-2.3312867e-05 -5.0079077e-05 -5.6726858e-06 -2.6570633e-05
 -1.3858080e-06  1.1764467e-05  1.6060658e-06 -9.1835856e-05
  5.1757300e-01  2.7533621e-05  4.8247114e-01  5.0306320e-05]",0.12505890415970664,1.2250334076736356,0,ti_pa,3,4
88,ti,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[-2.3312867e-05 -5.0079077e-05 -5.6726858e-06 -2.6570633e-05
 -1.3858080e-06  1.1764467e-05  1.6060658e-06 -9.1835856e-05
  5.1757300e-01  2.7533621e-05  4.8247114e-01  5.0306320e-05]",0.12506336519483904,1.2250552568509179,0,ti_ba,3,4
89,ti,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[-2.3312867e-05 -5.0079077e-05 -5.6726858e-06 -2.6570633e-05
 -1.3858080e-06  1.1764467e-05  1.6060658e-06 -9.1835856e-05
  5.1757300e-01  2.7533621e-05  4.8247114e-01  5.0306320e-05]",0.125055964129559,1.225019007834045,0,ti_ta,3,4
90,ti,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[-2.3312867e-05 -5.0079077e-05 -5.6726858e-06 -2.6570633e-05
 -1.3858080e-06  1.1764467e-05  1.6060658e-06 -9.1835856e-05
  5.1757300e-01  2.7533621e-05  4.8247114e-01  5.0306320e-05]",0.12505944712076764,1.22503606699934,0,ti_da,3,4
91,ti,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[-2.3312867e-05 -5.0079077e-05 -5.6726858e-06 -2.6570633e-05
 -1.3858080e-06  1.1764467e-05  1.6060658e-06 -9.1835856e-05
  5.1757300e-01  2.7533621e-05  4.8247114e-01  5.0306320e-05]",0.12505524964992384,1.2250155083912555,0,ti_pi,3,4
92,ti,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[-2.3312867e-05 -5.0079077e-05 -5.6726858e-06 -2.6570633e-05
 -1.3858080e-06  1.1764467e-05  1.6060658e-06 -9.1835856e-05
  5.1757300e-01  2.7533621e-05  4.8247114e-01  5.0306320e-05]",0.1250530579374649,1.2250047735619558,0,ti_bi,3,4
93,ti,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[-2.3312867e-05 -5.0079077e-05 -5.6726858e-06 -2.6570633e-05
 -1.3858080e-06  1.1764467e-05  1.6060658e-06 -9.1835856e-05
  5.1757300e-01  2.7533621e-05  4.8247114e-01  5.0306320e-05]",0.12505475100429533,1.2250130660738048,0,ti_ti,3,4
94,ti,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[-2.3312867e-05 -5.0079077e-05 -5.6726858e-06 -2.6570633e-05
 -1.3858080e-06  1.1764467e-05  1.6060658e-06 -9.1835856e-05
  5.1757300e-01  2.7533621e-05  4.8247114e-01  5.0306320e-05]",0.12505042974515934,1.2249919007658427,0,ti_bu,3,4
95,ti,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-2.3312867e-05 -5.0079077e-05 -5.6726858e-06 -2.6570633e-05
 -1.3858080e-06  1.1764467e-05  1.6060658e-06 -9.1835856e-05
  5.1757300e-01  2.7533621e-05  4.8247114e-01  5.0306320e-05]",0.12504663429522692,1.2249733105430187,0,ti_du,3,4
96,pu,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 2.3029366e-01  2.9420480e-04  7.9148643e-02  9.5998868e-05
  2.0151658e-01  1.8823519e-04  1.5818098e-01 -5.8967248e-04
  1.3668835e-04  2.0154327e-01  1.2237900e-01  4.8846006e-05]",0.09832818619179196,1.0862496187808324,0,pu_ba,3,4
97,pu,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 2.3029366e-01  2.9420480e-04  7.9148643e-02  9.5998868e-05
  2.0151658e-01  1.8823519e-04  1.5818098e-01 -5.8967248e-04
  1.3668835e-04  2.0154327e-01  1.2237900e-01  4.8846006e-05]",0.09836122051395442,1.08643207158453,0,pu_da,3,4
98,pu,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 2.3029366e-01  2.9420480e-04  7.9148643e-02  9.5998868e-05
  2.0151658e-01  1.8823519e-04  1.5818098e-01 -5.8967248e-04
  1.3668835e-04  2.0154327e-01  1.2237900e-01  4.8846006e-05]",0.09834584779309696,1.0863471698850067,0,pu_bi,3,4
99,pu,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 2.3029366e-01  2.9420480e-04  7.9148643e-02  9.5998868e-05
  2.0151658e-01  1.8823519e-04  1.5818098e-01 -5.8967248e-04
  1.3668835e-04  2.0154327e-01  1.2237900e-01  4.8846006e-05]",0.09835443893340694,1.086394618543779,0,pu_pu,3,4
100,pu,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 2.3029366e-01  2.9420480e-04  7.9148643e-02  9.5998868e-05
  2.0151658e-01  1.8823519e-04  1.5818098e-01 -5.8967248e-04
  1.3668835e-04  2.0154327e-01  1.2237900e-01  4.8846006e-05]",0.09836907932427989,1.0864754722916476,0,pu_du,3,4
101,bu,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 5.1129311e-01  2.8818846e-05  1.9001774e-05  1.6447157e-06
  1.9013882e-05 -3.0443072e-05 -1.8361490e-05  1.4600158e-04
  4.8873675e-01 -1.2438744e-05  2.8694049e-05 -3.4105033e-05]",0.12501888714578208,1.2248373956364105,0,bu_ba,3,4
102,bu,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[ 5.1129311e-01  2.8818846e-05  1.9001774e-05  1.6447157e-06
  1.9013882e-05 -3.0443072e-05 -1.8361490e-05  1.4600158e-04
  4.8873675e-01 -1.2438744e-05  2.8694049e-05 -3.4105033e-05]",0.12502052332432526,1.2248454106098055,0,bu_ta,3,4
103,bu,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 5.1129311e-01  2.8818846e-05  1.9001774e-05  1.6447157e-06
  1.9013882e-05 -3.0443072e-05 -1.8361490e-05  1.4600158e-04
  4.8873675e-01 -1.2438744e-05  2.8694049e-05 -3.4105033e-05]",0.12502341616746243,1.2248595813437346,0,bu_da,3,4
104,bu,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 5.1129311e-01  2.8818846e-05  1.9001774e-05  1.6447157e-06
  1.9013882e-05 -3.0443072e-05 -1.8361490e-05  1.4600158e-04
  4.8873675e-01 -1.2438744e-05  2.8694049e-05 -3.4105033e-05]",0.12502052130645966,1.2248454007251346,0,bu_pi,3,4
105,bu,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 5.1129311e-01  2.8818846e-05  1.9001774e-05  1.6447157e-06
  1.9013882e-05 -3.0443072e-05 -1.8361490e-05  1.4600158e-04
  4.8873675e-01 -1.2438744e-05  2.8694049e-05 -3.4105033e-05]",0.12502876413212674,1.2248857781791413,0,bu_bi,3,4
106,bu,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[ 5.1129311e-01  2.8818846e-05  1.9001774e-05  1.6447157e-06
  1.9013882e-05 -3.0443072e-05 -1.8361490e-05  1.4600158e-04
  4.8873675e-01 -1.2438744e-05  2.8694049e-05 -3.4105033e-05]",0.1250267505351102,1.2248759147037394,0,bu_ti,3,4
107,bu,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 5.1129311e-01  2.8818846e-05  1.9001774e-05  1.6447157e-06
  1.9013882e-05 -3.0443072e-05 -1.8361490e-05  1.4600158e-04
  4.8873675e-01 -1.2438744e-05  2.8694049e-05 -3.4105033e-05]",0.12502576341079133,1.2248710793097761,0,bu_bu,3,4
108,bu,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[ 5.1129311e-01  2.8818846e-05  1.9001774e-05  1.6447157e-06
  1.9013882e-05 -3.0443072e-05 -1.8361490e-05  1.4600158e-04
  4.8873675e-01 -1.2438744e-05  2.8694049e-05 -3.4105033e-05]",0.12501890794531956,1.2248374975252165,0,bu_tu,3,4
109,bu,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 5.1129311e-01  2.8818846e-05  1.9001774e-05  1.6447157e-06
  1.9013882e-05 -3.0443072e-05 -1.8361490e-05  1.4600158e-04
  4.8873675e-01 -1.2438744e-05  2.8694049e-05 -3.4105033e-05]",0.12502937445885395,1.2248887678096518,0,bu_du,3,4
110,tu,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[-5.2902848e-05  7.2270632e-06 -8.6706132e-07 -2.5840476e-05
  7.5813383e-05  4.8254800e-01  5.1745218e-01  1.8570572e-05
 -2.1457672e-05 -1.8034130e-05 -1.5778467e-05  4.4703484e-08]",0.12505959550955348,1.2250367937799427,0,tu_pa,3,4
111,tu,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[-5.2902848e-05  7.2270632e-06 -8.6706132e-07 -2.5840476e-05
  7.5813383e-05  4.8254800e-01  5.1745218e-01  1.8570572e-05
 -2.1457672e-05 -1.8034130e-05 -1.5778467e-05  4.4703484e-08]",0.1250495738577689,1.2249877086294485,0,tu_ba,3,4
112,tu,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[-5.2902848e-05  7.2270632e-06 -8.6706132e-07 -2.5840476e-05
  7.5813383e-05  4.8254800e-01  5.1745218e-01  1.8570572e-05
 -2.1457672e-05 -1.8034130e-05 -1.5778467e-05  4.4703484e-08]",0.12505092287851824,1.224994316126495,0,tu_ta,3,4
113,tu,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[-5.2902848e-05  7.2270632e-06 -8.6706132e-07 -2.5840476e-05
  7.5813383e-05  4.8254800e-01  5.1745218e-01  1.8570572e-05
 -2.1457672e-05 -1.8034130e-05 -1.5778467e-05  4.4703484e-08]",0.12505508511432464,1.2250147025125435,0,tu_da,3,4
114,tu,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[-5.2902848e-05  7.2270632e-06 -8.6706132e-07 -2.5840476e-05
  7.5813383e-05  4.8254800e-01  5.1745218e-01  1.8570572e-05
 -2.1457672e-05 -1.8034130e-05 -1.5778467e-05  4.4703484e-08]",0.12503814280448808,1.2249317179556813,0,tu_pi,3,4
115,tu,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[-5.2902848e-05  7.2270632e-06 -8.6706132e-07 -2.5840476e-05
  7.5813383e-05  4.8254800e-01  5.1745218e-01  1.8570572e-05
 -2.1457672e-05 -1.8034130e-05 -1.5778467e-05  4.4703484e-08]",0.12505435464698525,1.2250111247510462,0,tu_pu,3,4
116,tu,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[-5.2902848e-05  7.2270632e-06 -8.6706132e-07 -2.5840476e-05
  7.5813383e-05  4.8254800e-01  5.1745218e-01  1.8570572e-05
 -2.1457672e-05 -1.8034130e-05 -1.5778467e-05  4.4703484e-08]",0.1250537840566879,1.225008330045251,0,tu_bu,3,4
117,tu,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[-5.2902848e-05  7.2270632e-06 -8.6706132e-07 -2.5840476e-05
  7.5813383e-05  4.8254800e-01  5.1745218e-01  1.8570572e-05
 -2.1457672e-05 -1.8034130e-05 -1.5778467e-05  4.4703484e-08]",0.1250534081128086,1.2250064886986123,0,tu_tu,3,4
118,tu,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-5.2902848e-05  7.2270632e-06 -8.6706132e-07 -2.5840476e-05
  7.5813383e-05  4.8254800e-01  5.1745218e-01  1.8570572e-05
 -2.1457672e-05 -1.8034130e-05 -1.5778467e-05  4.4703484e-08]",0.12505077091771816,1.224993571825019,0,tu_du,3,4
0,ba,bu,17.0,0.22972972972972974,0.2,[0 0 0 0 0 0 0 0 0 1 0 0],"[-2.2362918e-05  6.5257773e-05  1.6219714e-01 -4.9913302e-05
  2.0296387e-01 -7.2424300e-05  2.2965871e-01  9.9785626e-05
  6.9297850e-05  2.2977781e-01  1.7556049e-01  1.0085851e-04]",0.06202575913176713,0.8627335101763496,1,ba_bu,3,5
1,ba,pi,15.0,0.20270270270270271,0.2,[0 0 0 0 1 0 0 0 0 0 0 0],"[-2.2362918e-05  6.5257773e-05  1.6219714e-01 -4.9913302e-05
  2.0296387e-01 -7.2424300e-05  2.2965871e-01  9.9785626e-05
  6.9297850e-05  2.2977781e-01  1.7556049e-01  1.0085851e-04]",0.06649474900072593,0.8932731877811575,1,ba_pi,3,5
2,ba,ta,12.0,0.16216216216216217,0.2,[0 0 1 0 0 0 0 0 0 0 0 0],"[-2.2362918e-05  6.5257773e-05  1.6219714e-01 -4.9913302e-05
  2.0296387e-01 -7.2424300e-05  2.2965871e-01  9.9785626e-05
  6.9297850e-05  2.2977781e-01  1.7556049e-01  1.0085851e-04]",0.07328920415148911,0.9378008582944832,1,ba_ta,3,5
3,ba,ti,17.0,0.22972972972972974,0.2,[0 0 0 0 0 0 1 0 0 0 0 0],"[-2.2362918e-05  6.5257773e-05  1.6219714e-01 -4.9913302e-05
  2.0296387e-01 -7.2424300e-05  2.2965871e-01  9.9785626e-05
  6.9297850e-05  2.2977781e-01  1.7556049e-01  1.0085851e-04]",0.06204560996200418,0.8628715544877177,1,ba_ti,3,5
4,ba,tu,13.0,0.17567567567567569,0.2,[0 0 0 0 0 0 0 0 0 0 1 0],"[-2.2362918e-05  6.5257773e-05  1.6219714e-01 -4.9913302e-05
  2.0296387e-01 -7.2424300e-05  2.2965871e-01  9.9785626e-05
  6.9297850e-05  2.2977781e-01  1.7556049e-01  1.0085851e-04]",0.07106197974190888,0.9234412579600862,1,ba_tu,3,5
5,bi,bu,16.0,0.11678832116788321,0.1,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 2.04395205e-01 -4.43179160e-05  2.19009250e-01 -1.03944913e-04
  1.97063550e-01  1.56899914e-05  9.48377848e-02 -2.93254852e-05
 -7.15628266e-05  1.16861716e-01  1.67910367e-01  2.52202153e-05]",0.07880815330665968,0.972469968523407,1,bi_bu,3,5
