,tp,condition,model_num,ae_mse,word,epochs,exp,model_type
3,1.0,word,15,1.1891258,bo-ga-ki,512,2,acoustic
0,0.5,part-word,16,9.71593,tu-pi-du,512,2,acoustic
1,0.0,part-word,16,1.9516113,go-ge-bi,512,2,acoustic
2,1.0,word,16,3.9327114,gu-lo-ba,512,2,acoustic
3,1.0,word,16,1.5373644,bo-ga-ki,512,2,acoustic
0,0.5,part-word,17,12.573999,tu-pi-du,512,2,acoustic
1,0.0,part-word,17,1.7430178,go-ge-bi,512,2,acoustic
2,1.0,word,17,2.791842,gu-lo-ba,512,2,acoustic
3,1.0,word,17,1.0138754,bo-ga-ki,512,2,acoustic
0,0.5,part-word,18,10.829492,tu-pi-du,512,2,acoustic
1,0.0,part-word,18,1.4524196,go-ge-bi,512,2,acoustic
2,1.0,word,18,4.0326405,gu-lo-ba,512,2,acoustic
3,1.0,word,18,1.3037195,bo-ga-ki,512,2,acoustic
0,0.5,part-word,19,12.27124,tu-pi-du,512,2,acoustic
1,0.0,part-word,19,1.896101,go-ge-bi,512,2,acoustic
2,1.0,word,19,5.182304,gu-lo-ba,512,2,acoustic
3,1.0,word,19,1.4679866,bo-ga-ki,512,2,acoustic
0,0.5,part-word,20,12.381563,tu-pi-du,512,2,acoustic
1,0.0,part-word,20,1.880896,go-ge-bi,512,2,acoustic
2,1.0,word,20,3.170329,gu-lo-ba,512,2,acoustic
3,1.0,word,20,1.3355612,bo-ga-ki,512,2,acoustic
0,0.5,part-word,21,12.20248,tu-pi-du,512,2,acoustic
1,0.0,part-word,21,1.7497458,go-ge-bi,512,2,acoustic
2,1.0,word,21,3.9108794,gu-lo-ba,512,2,acoustic
3,1.0,word,21,1.4723674,bo-ga-ki,512,2,acoustic
0,0.5,part-word,22,15.961696,tu-pi-du,512,2,acoustic
1,0.0,part-word,22,2.2662053,go-ge-bi,512,2,acoustic
2,1.0,word,22,5.007739,gu-lo-ba,512,2,acoustic
3,1.0,word,22,1.1832296,bo-ga-ki,512,2,acoustic
0,0.5,part-word,23,10.101598,tu-pi-du,512,2,acoustic
1,0.0,part-word,23,2.0124683,go-ge-bi,512,2,acoustic
2,1.0,word,23,3.117281,gu-lo-ba,512,2,acoustic
3,1.0,word,23,1.2981616,bo-ga-ki,512,2,acoustic
0,0.5,part-word,24,9.685776,tu-pi-du,512,2,acoustic
1,0.0,part-word,24,2.0277462,go-ge-bi,512,2,acoustic
2,1.0,word,24,2.5235043,gu-lo-ba,512,2,acoustic
3,1.0,word,24,1.8287319,bo-ga-ki,512,2,acoustic
0,0.5,part-word,25,8.69718,tu-pi-du,512,2,acoustic
1,0.0,part-word,25,2.14103,go-ge-bi,512,2,acoustic
2,1.0,word,25,4.3905606,gu-lo-ba,512,2,acoustic
3,1.0,word,25,1.1383709,bo-ga-ki,512,2,acoustic
0,0.5,part-word,26,14.73177,tu-pi-du,512,2,acoustic
1,0.0,part-word,26,2.1277325,go-ge-bi,512,2,acoustic
2,1.0,word,26,2.5737934,gu-lo-ba,512,2,acoustic
3,1.0,word,26,1.7761209,bo-ga-ki,512,2,acoustic
0,0.5,part-word,27,12.72486,tu-pi-du,512,2,acoustic
1,0.0,part-word,27,1.9937911,go-ge-bi,512,2,acoustic
2,1.0,word,27,2.9656537,gu-lo-ba,512,2,acoustic
3,1.0,word,27,1.0754769,bo-ga-ki,512,2,acoustic
0,0.5,part-word,28,9.585564,tu-pi-du,512,2,acoustic
1,0.0,part-word,28,2.0584657,go-ge-bi,512,2,acoustic
2,1.0,word,28,4.242099,gu-lo-ba,512,2,acoustic
3,1.0,word,28,1.122856,bo-ga-ki,512,2,acoustic
0,0.5,part-word,29,15.795329,tu-pi-du,512,2,acoustic
1,0.0,part-word,29,2.1324322,go-ge-bi,512,2,acoustic
2,1.0,word,29,3.080624,gu-lo-ba,512,2,acoustic
3,1.0,word,29,1.5756902,bo-ga-ki,512,2,acoustic
0,0.5,part-word,30,14.936155,tu-pi-du,512,2,acoustic
1,0.0,part-word,30,1.9167118,go-ge-bi,512,2,acoustic
2,1.0,word,30,6.4925694,gu-lo-ba,512,2,acoustic
3,1.0,word,30,1.8344073,bo-ga-ki,512,2,acoustic
0,0.5,part-word,31,12.739397,tu-pi-du,512,2,acoustic
1,0.0,part-word,31,2.1778932,go-ge-bi,512,2,acoustic
2,1.0,word,31,3.4523134,gu-lo-ba,512,2,acoustic
3,1.0,word,31,1.0759931,bo-ga-ki,512,2,acoustic
0,0.5,part-word,32,13.352739,tu-pi-du,512,2,acoustic
1,0.0,part-word,32,1.9315466,go-ge-bi,512,2,acoustic
2,1.0,word,32,3.491012,gu-lo-ba,512,2,acoustic
3,1.0,word,32,1.311356,bo-ga-ki,512,2,acoustic
0,0.5,part-word,33,16.494238,tu-pi-du,512,2,acoustic
1,0.0,part-word,33,2.7146711,go-ge-bi,512,2,acoustic
2,1.0,word,33,5.829481,gu-lo-ba,512,2,acoustic
3,1.0,word,33,1.3887391,bo-ga-ki,512,2,acoustic
0,0.5,part-word,34,16.410034,tu-pi-du,512,2,acoustic
1,0.0,part-word,34,2.4253433,go-ge-bi,512,2,acoustic
2,1.0,word,34,3.7316794,gu-lo-ba,512,2,acoustic
3,1.0,word,34,1.1504341,bo-ga-ki,512,2,acoustic
0,0.5,part-word,35,17.3891,tu-pi-du,512,2,acoustic
1,0.0,part-word,35,2.846988,go-ge-bi,512,2,acoustic
2,1.0,word,35,6.066157,gu-lo-ba,512,2,acoustic
3,1.0,word,35,1.2408395,bo-ga-ki,512,2,acoustic
0,0.5,part-word,36,13.775671,tu-pi-du,512,2,acoustic
1,0.0,part-word,36,1.7513698,go-ge-bi,512,2,acoustic
2,1.0,word,36,6.0588045,gu-lo-ba,512,2,acoustic
3,1.0,word,36,0.80345434,bo-ga-ki,512,2,acoustic
0,0.5,part-word,37,9.416368,tu-pi-du,512,2,acoustic
1,0.0,part-word,37,2.0050716,go-ge-bi,512,2,acoustic
2,1.0,word,37,4.8044114,gu-lo-ba,512,2,acoustic
3,1.0,word,37,0.79646724,bo-ga-ki,512,2,acoustic
0,0.5,part-word,38,9.656717,tu-pi-du,512,2,acoustic
1,0.0,part-word,38,2.0611877,go-ge-bi,512,2,acoustic
2,1.0,word,38,3.6788135,gu-lo-ba,512,2,acoustic
3,1.0,word,38,0.87913936,bo-ga-ki,512,2,acoustic
0,0.5,part-word,39,12.171888,tu-pi-du,512,2,acoustic
1,0.0,part-word,39,1.1859506,go-ge-bi,512,2,acoustic
2,1.0,word,39,3.9212542,gu-lo-ba,512,2,acoustic
3,1.0,word,39,0.8730703,bo-ga-ki,512,2,acoustic
0,0.5,part-word,40,14.157439,tu-pi-du,512,2,acoustic
1,0.0,part-word,40,1.6844049,go-ge-bi,512,2,acoustic
2,1.0,word,40,4.341423,gu-lo-ba,512,2,acoustic
3,1.0,word,40,1.4331571,bo-ga-ki,512,2,acoustic
0,0.5,part-word,41,9.965983,tu-pi-du,512,2,acoustic
1,0.0,part-word,41,1.6638253,go-ge-bi,512,2,acoustic
2,1.0,word,41,4.2854166,gu-lo-ba,512,2,acoustic
3,1.0,word,41,1.0188359,bo-ga-ki,512,2,acoustic
0,0.5,part-word,42,10.767142,tu-pi-du,512,2,acoustic
1,0.0,part-word,42,1.9315172,go-ge-bi,512,2,acoustic
2,1.0,word,42,4.285026,gu-lo-ba,512,2,acoustic
3,1.0,word,42,1.023936,bo-ga-ki,512,2,acoustic
0,0.5,part-word,43,13.690152,tu-pi-du,512,2,acoustic
1,0.0,part-word,43,1.6982228,go-ge-bi,512,2,acoustic
2,1.0,word,43,3.0430923,gu-lo-ba,512,2,acoustic
3,1.0,word,43,0.83114374,bo-ga-ki,512,2,acoustic
0,0.5,part-word,44,16.240433,tu-pi-du,512,2,acoustic
1,0.0,part-word,44,1.9641516,go-ge-bi,512,2,acoustic
2,1.0,word,44,2.8832395,gu-lo-ba,512,2,acoustic
3,1.0,word,44,1.4949408,bo-ga-ki,512,2,acoustic
0,0.5,part-word,45,10.359002,tu-pi-du,512,2,acoustic
1,0.0,part-word,45,2.4045076,go-ge-bi,512,2,acoustic
2,1.0,word,45,4.051495,gu-lo-ba,512,2,acoustic
3,1.0,word,45,1.2989246,bo-ga-ki,512,2,acoustic
0,0.5,part-word,46,12.042055,tu-pi-du,512,2,acoustic
1,0.0,part-word,46,2.0138988,go-ge-bi,512,2,acoustic
2,1.0,word,46,7.236073,gu-lo-ba,512,2,acoustic
3,1.0,word,46,1.3095298,bo-ga-ki,512,2,acoustic
0,0.5,part-word,47,10.738903,tu-pi-du,512,2,acoustic
1,0.0,part-word,47,1.7297691,go-ge-bi,512,2,acoustic
2,1.0,word,47,6.533121,gu-lo-ba,512,2,acoustic
3,1.0,word,47,0.72247654,bo-ga-ki,512,2,acoustic
0,0.5,part-word,48,12.048052,tu-pi-du,512,2,acoustic
1,0.0,part-word,48,1.4417021,go-ge-bi,512,2,acoustic
2,1.0,word,48,4.779268,gu-lo-ba,512,2,acoustic
3,1.0,word,48,0.9319808,bo-ga-ki,512,2,acoustic
0,0.5,part-word,49,15.264473,tu-pi-du,512,2,acoustic
1,0.0,part-word,49,2.7322826,go-ge-bi,512,2,acoustic
2,1.0,word,49,3.2428951,gu-lo-ba,512,2,acoustic
3,1.0,word,49,1.3280683,bo-ga-ki,512,2,acoustic
0,0.5,part-word,0,11.376123,tu-pi-du,1024,2,acoustic
1,0.0,part-word,0,1.4660568,go-ge-bi,1024,2,acoustic
2,1.0,word,0,5.047247,gu-lo-ba,1024,2,acoustic
3,1.0,word,0,1.611578,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,1,11.382875,tu-pi-du,1024,2,acoustic
1,0.0,part-word,1,1.7723815,go-ge-bi,1024,2,acoustic
2,1.0,word,1,7.335755,gu-lo-ba,1024,2,acoustic
3,1.0,word,1,1.0003334,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,2,12.146451,tu-pi-du,1024,2,acoustic
1,0.0,part-word,2,2.0570657,go-ge-bi,1024,2,acoustic
2,1.0,word,2,5.0915904,gu-lo-ba,1024,2,acoustic
3,1.0,word,2,1.866083,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,3,9.631203,tu-pi-du,1024,2,acoustic
1,0.0,part-word,3,2.2449746,go-ge-bi,1024,2,acoustic
2,1.0,word,3,5.2502146,gu-lo-ba,1024,2,acoustic
3,1.0,word,3,1.2901367,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,4,13.3669,tu-pi-du,1024,2,acoustic
1,0.0,part-word,4,2.4688816,go-ge-bi,1024,2,acoustic
2,1.0,word,4,3.0201726,gu-lo-ba,1024,2,acoustic
3,1.0,word,4,1.6770456,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,5,14.625678,tu-pi-du,1024,2,acoustic
1,0.0,part-word,5,2.1307347,go-ge-bi,1024,2,acoustic
2,1.0,word,5,4.7257733,gu-lo-ba,1024,2,acoustic
3,1.0,word,5,1.6099713,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,6,17.233074,tu-pi-du,1024,2,acoustic
1,0.0,part-word,6,2.088314,go-ge-bi,1024,2,acoustic
2,1.0,word,6,4.2395687,gu-lo-ba,1024,2,acoustic
3,1.0,word,6,0.64382756,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,7,24.465801,tu-pi-du,1024,2,acoustic
1,0.0,part-word,7,2.583033,go-ge-bi,1024,2,acoustic
2,1.0,word,7,4.4933224,gu-lo-ba,1024,2,acoustic
3,1.0,word,7,1.2029152,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,8,14.921346,tu-pi-du,1024,2,acoustic
1,0.0,part-word,8,2.365739,go-ge-bi,1024,2,acoustic
2,1.0,word,8,3.4357047,gu-lo-ba,1024,2,acoustic
3,1.0,word,8,1.2110964,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,9,15.193134,tu-pi-du,1024,2,acoustic
1,0.0,part-word,9,1.9602541,go-ge-bi,1024,2,acoustic
2,1.0,word,9,5.1861753,gu-lo-ba,1024,2,acoustic
3,1.0,word,9,1.4705087,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,10,10.937347,tu-pi-du,1024,2,acoustic
1,0.0,part-word,10,2.5320873,go-ge-bi,1024,2,acoustic
2,1.0,word,10,4.473181,gu-lo-ba,1024,2,acoustic
3,1.0,word,10,1.0330726,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,11,11.36431,tu-pi-du,1024,2,acoustic
1,0.0,part-word,11,2.0039582,go-ge-bi,1024,2,acoustic
2,1.0,word,11,3.3383017,gu-lo-ba,1024,2,acoustic
3,1.0,word,11,1.0655812,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,12,13.292347,tu-pi-du,1024,2,acoustic
1,0.0,part-word,12,2.0610046,go-ge-bi,1024,2,acoustic
2,1.0,word,12,3.9542317,gu-lo-ba,1024,2,acoustic
3,1.0,word,12,1.9146831,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,13,13.30871,tu-pi-du,1024,2,acoustic
1,0.0,part-word,13,1.471715,go-ge-bi,1024,2,acoustic
2,1.0,word,13,4.8041835,gu-lo-ba,1024,2,acoustic
3,1.0,word,13,1.3564022,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,14,11.334548,tu-pi-du,1024,2,acoustic
1,0.0,part-word,14,1.8702664,go-ge-bi,1024,2,acoustic
2,1.0,word,14,9.639709,gu-lo-ba,1024,2,acoustic
3,1.0,word,14,2.3332598,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,15,13.965652,tu-pi-du,1024,2,acoustic
1,0.0,part-word,15,2.4273934,go-ge-bi,1024,2,acoustic
2,1.0,word,15,5.6004996,gu-lo-ba,1024,2,acoustic
3,1.0,word,15,1.273028,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,16,10.241888,tu-pi-du,1024,2,acoustic
1,0.0,part-word,16,2.087825,go-ge-bi,1024,2,acoustic
2,1.0,word,16,2.2819898,gu-lo-ba,1024,2,acoustic
3,1.0,word,16,2.1087654,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,17,15.173398,tu-pi-du,1024,2,acoustic
1,0.0,part-word,17,1.8423156,go-ge-bi,1024,2,acoustic
2,1.0,word,17,3.2317576,gu-lo-ba,1024,2,acoustic
3,1.0,word,17,1.4907347,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,18,16.37331,tu-pi-du,1024,2,acoustic
1,0.0,part-word,18,1.6917623,go-ge-bi,1024,2,acoustic
2,1.0,word,18,2.783461,gu-lo-ba,1024,2,acoustic
3,1.0,word,18,1.3049955,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,19,12.08949,tu-pi-du,1024,2,acoustic
1,0.0,part-word,19,1.9151022,go-ge-bi,1024,2,acoustic
2,1.0,word,19,4.755664,gu-lo-ba,1024,2,acoustic
3,1.0,word,19,1.7908307,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,20,13.179617,tu-pi-du,1024,2,acoustic
1,0.0,part-word,20,2.466373,go-ge-bi,1024,2,acoustic
2,1.0,word,20,4.9308653,gu-lo-ba,1024,2,acoustic
3,1.0,word,20,1.6315131,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,21,12.662487,tu-pi-du,1024,2,acoustic
1,0.0,part-word,21,2.3145745,go-ge-bi,1024,2,acoustic
2,1.0,word,21,4.1648946,gu-lo-ba,1024,2,acoustic
3,1.0,word,21,1.4331273,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,22,16.67678,tu-pi-du,1024,2,acoustic
1,0.0,part-word,22,2.22107,go-ge-bi,1024,2,acoustic
2,1.0,word,22,5.216072,gu-lo-ba,1024,2,acoustic
3,1.0,word,22,1.3053263,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,23,14.050322,tu-pi-du,1024,2,acoustic
1,0.0,part-word,23,2.0089107,go-ge-bi,1024,2,acoustic
2,1.0,word,23,1.7923598,gu-lo-ba,1024,2,acoustic
3,1.0,word,23,1.3701552,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,24,12.496109,tu-pi-du,1024,2,acoustic
1,0.0,part-word,24,2.1408367,go-ge-bi,1024,2,acoustic
2,1.0,word,24,4.2910266,gu-lo-ba,1024,2,acoustic
3,1.0,word,24,1.9440829,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,25,10.681496,tu-pi-du,1024,2,acoustic
1,0.0,part-word,25,2.0131063,go-ge-bi,1024,2,acoustic
2,1.0,word,25,5.2395067,gu-lo-ba,1024,2,acoustic
3,1.0,word,25,1.5336797,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,26,12.553213,tu-pi-du,1024,2,acoustic
1,0.0,part-word,26,2.000466,go-ge-bi,1024,2,acoustic
2,1.0,word,26,5.457744,gu-lo-ba,1024,2,acoustic
3,1.0,word,26,1.1786989,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,27,13.515877,tu-pi-du,1024,2,acoustic
1,0.0,part-word,27,2.1622448,go-ge-bi,1024,2,acoustic
2,1.0,word,27,4.769973,gu-lo-ba,1024,2,acoustic
3,1.0,word,27,0.84129524,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,28,17.122301,tu-pi-du,1024,2,acoustic
1,0.0,part-word,28,2.402844,go-ge-bi,1024,2,acoustic
2,1.0,word,28,3.02133,gu-lo-ba,1024,2,acoustic
3,1.0,word,28,1.0225838,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,29,16.121193,tu-pi-du,1024,2,acoustic
1,0.0,part-word,29,2.1066751,go-ge-bi,1024,2,acoustic
2,1.0,word,29,3.5809636,gu-lo-ba,1024,2,acoustic
3,1.0,word,29,1.6703964,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,30,17.19261,tu-pi-du,1024,2,acoustic
1,0.0,part-word,30,2.129226,go-ge-bi,1024,2,acoustic
2,1.0,word,30,7.2667437,gu-lo-ba,1024,2,acoustic
3,1.0,word,30,1.3282144,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,31,15.395774,tu-pi-du,1024,2,acoustic
1,0.0,part-word,31,2.2568078,go-ge-bi,1024,2,acoustic
2,1.0,word,31,2.2439568,gu-lo-ba,1024,2,acoustic
3,1.0,word,31,1.8662238,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,32,13.382917,tu-pi-du,1024,2,acoustic
1,0.0,part-word,32,2.4557676,go-ge-bi,1024,2,acoustic
2,1.0,word,32,6.684144,gu-lo-ba,1024,2,acoustic
3,1.0,word,32,1.6577574,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,33,16.393177,tu-pi-du,1024,2,acoustic
1,0.0,part-word,33,2.4495234,go-ge-bi,1024,2,acoustic
2,1.0,word,33,6.1309795,gu-lo-ba,1024,2,acoustic
3,1.0,word,33,1.745188,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,34,15.933752,tu-pi-du,1024,2,acoustic
1,0.0,part-word,34,2.4419355,go-ge-bi,1024,2,acoustic
2,1.0,word,34,5.016486,gu-lo-ba,1024,2,acoustic
3,1.0,word,34,1.994037,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,35,13.632724,tu-pi-du,1024,2,acoustic
1,0.0,part-word,35,2.1566706,go-ge-bi,1024,2,acoustic
2,1.0,word,35,4.7582235,gu-lo-ba,1024,2,acoustic
3,1.0,word,35,1.2286228,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,36,12.959652,tu-pi-du,1024,2,acoustic
1,0.0,part-word,36,2.3957562,go-ge-bi,1024,2,acoustic
2,1.0,word,36,6.727882,gu-lo-ba,1024,2,acoustic
3,1.0,word,36,1.2123387,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,37,13.159651,tu-pi-du,1024,2,acoustic
1,0.0,part-word,37,1.040378,go-ge-bi,1024,2,acoustic
2,1.0,word,37,6.054494,gu-lo-ba,1024,2,acoustic
3,1.0,word,37,0.6070294,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,38,12.901352,tu-pi-du,1024,2,acoustic
1,0.0,part-word,38,2.2527063,go-ge-bi,1024,2,acoustic
2,1.0,word,38,2.973146,gu-lo-ba,1024,2,acoustic
3,1.0,word,38,1.1860219,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,39,14.913801,tu-pi-du,1024,2,acoustic
1,0.0,part-word,39,1.7314095,go-ge-bi,1024,2,acoustic
2,1.0,word,39,3.1798828,gu-lo-ba,1024,2,acoustic
3,1.0,word,39,1.138336,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,40,12.154162,tu-pi-du,1024,2,acoustic
1,0.0,part-word,40,2.0583873,go-ge-bi,1024,2,acoustic
2,1.0,word,40,4.110533,gu-lo-ba,1024,2,acoustic
3,1.0,word,40,1.3404806,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,41,15.459892,tu-pi-du,1024,2,acoustic
1,0.0,part-word,41,1.7031531,go-ge-bi,1024,2,acoustic
2,1.0,word,41,6.020554,gu-lo-ba,1024,2,acoustic
3,1.0,word,41,1.0937041,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,42,13.769371,tu-pi-du,1024,2,acoustic
1,0.0,part-word,42,2.5877008,go-ge-bi,1024,2,acoustic
2,1.0,word,42,4.927821,gu-lo-ba,1024,2,acoustic
3,1.0,word,42,1.2689433,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,43,15.958393,tu-pi-du,1024,2,acoustic
1,0.0,part-word,43,1.7766656,go-ge-bi,1024,2,acoustic
2,1.0,word,43,2.4664912,gu-lo-ba,1024,2,acoustic
3,1.0,word,43,0.95172083,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,44,17.043974,tu-pi-du,1024,2,acoustic
1,0.0,part-word,44,2.2215168,go-ge-bi,1024,2,acoustic
2,1.0,word,44,4.0693083,gu-lo-ba,1024,2,acoustic
3,1.0,word,44,1.5008559,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,45,10.840945,tu-pi-du,1024,2,acoustic
1,0.0,part-word,45,2.2083216,go-ge-bi,1024,2,acoustic
2,1.0,word,45,5.9931526,gu-lo-ba,1024,2,acoustic
3,1.0,word,45,1.6471753,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,46,12.908613,tu-pi-du,1024,2,acoustic
1,0.0,part-word,46,2.160874,go-ge-bi,1024,2,acoustic
2,1.0,word,46,6.321328,gu-lo-ba,1024,2,acoustic
3,1.0,word,46,1.3080416,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,47,11.287987,tu-pi-du,1024,2,acoustic
1,0.0,part-word,47,2.5066507,go-ge-bi,1024,2,acoustic
2,1.0,word,47,5.221842,gu-lo-ba,1024,2,acoustic
3,1.0,word,47,1.3245894,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,48,13.670618,tu-pi-du,1024,2,acoustic
1,0.0,part-word,48,2.0843341,go-ge-bi,1024,2,acoustic
2,1.0,word,48,6.590829,gu-lo-ba,1024,2,acoustic
3,1.0,word,48,1.6277747,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,49,22.303093,tu-pi-du,1024,2,acoustic
1,0.0,part-word,49,2.4957485,go-ge-bi,1024,2,acoustic
2,1.0,word,49,4.875508,gu-lo-ba,1024,2,acoustic
3,1.0,word,49,1.764229,bo-ga-ki,1024,2,acoustic
0,0.5,part-word,0,12.830262,tu-pi-du,2048,2,acoustic
1,0.0,part-word,0,1.7154948,go-ge-bi,2048,2,acoustic
2,1.0,word,0,3.0797873,gu-lo-ba,2048,2,acoustic
3,1.0,word,0,1.1376908,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,1,13.919116,tu-pi-du,2048,2,acoustic
1,0.0,part-word,1,1.9097127,go-ge-bi,2048,2,acoustic
2,1.0,word,1,8.399365,gu-lo-ba,2048,2,acoustic
3,1.0,word,1,1.4953095,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,2,12.340969,tu-pi-du,2048,2,acoustic
1,0.0,part-word,2,1.9292544,go-ge-bi,2048,2,acoustic
2,1.0,word,2,8.869843,gu-lo-ba,2048,2,acoustic
3,1.0,word,2,2.2891936,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,3,15.8985815,tu-pi-du,2048,2,acoustic
1,0.0,part-word,3,2.2751527,go-ge-bi,2048,2,acoustic
2,1.0,word,3,6.3506274,gu-lo-ba,2048,2,acoustic
3,1.0,word,3,1.1866753,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,4,23.185463,tu-pi-du,2048,2,acoustic
1,0.0,part-word,4,2.3648264,go-ge-bi,2048,2,acoustic
2,1.0,word,4,3.599914,gu-lo-ba,2048,2,acoustic
3,1.0,word,4,1.9993995,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,5,12.344564,tu-pi-du,2048,2,acoustic
1,0.0,part-word,5,2.1837382,go-ge-bi,2048,2,acoustic
2,1.0,word,5,3.8626275,gu-lo-ba,2048,2,acoustic
3,1.0,word,5,2.2357538,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,6,16.648918,tu-pi-du,2048,2,acoustic
1,0.0,part-word,6,2.0845892,go-ge-bi,2048,2,acoustic
2,1.0,word,6,4.1432896,gu-lo-ba,2048,2,acoustic
3,1.0,word,6,0.4852357,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,7,35.860325,tu-pi-du,2048,2,acoustic
1,0.0,part-word,7,2.3810322,go-ge-bi,2048,2,acoustic
2,1.0,word,7,4.642915,gu-lo-ba,2048,2,acoustic
3,1.0,word,7,1.3274981,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,8,14.269918,tu-pi-du,2048,2,acoustic
1,0.0,part-word,8,2.2903972,go-ge-bi,2048,2,acoustic
2,1.0,word,8,3.522194,gu-lo-ba,2048,2,acoustic
3,1.0,word,8,1.6873754,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,9,17.144785,tu-pi-du,2048,2,acoustic
1,0.0,part-word,9,2.044875,go-ge-bi,2048,2,acoustic
2,1.0,word,9,5.15156,gu-lo-ba,2048,2,acoustic
3,1.0,word,9,2.1943743,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,10,11.264896,tu-pi-du,2048,2,acoustic
1,0.0,part-word,10,2.389638,go-ge-bi,2048,2,acoustic
2,1.0,word,10,6.1049113,gu-lo-ba,2048,2,acoustic
3,1.0,word,10,1.0747044,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,11,12.2247,tu-pi-du,2048,2,acoustic
1,0.0,part-word,11,1.9330134,go-ge-bi,2048,2,acoustic
2,1.0,word,11,3.9285011,gu-lo-ba,2048,2,acoustic
3,1.0,word,11,1.2793334,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,12,13.312548,tu-pi-du,2048,2,acoustic
1,0.0,part-word,12,2.1803517,go-ge-bi,2048,2,acoustic
2,1.0,word,12,3.873069,gu-lo-ba,2048,2,acoustic
3,1.0,word,12,2.1185222,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,13,13.40814,tu-pi-du,2048,2,acoustic
1,0.0,part-word,13,1.4413645,go-ge-bi,2048,2,acoustic
2,1.0,word,13,5.4573865,gu-lo-ba,2048,2,acoustic
3,1.0,word,13,1.637619,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,14,11.675139,tu-pi-du,2048,2,acoustic
1,0.0,part-word,14,1.9473705,go-ge-bi,2048,2,acoustic
2,1.0,word,14,9.290773,gu-lo-ba,2048,2,acoustic
3,1.0,word,14,1.8687773,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,15,15.983429,tu-pi-du,2048,2,acoustic
1,0.0,part-word,15,2.0472245,go-ge-bi,2048,2,acoustic
2,1.0,word,15,7.857343,gu-lo-ba,2048,2,acoustic
3,1.0,word,15,1.3599799,bo-ga-ki,2048,2,acoustic
0,0.5,part-word,16,10.875399,tu-pi-du,2048,2,acoustic
